raw_date,Day_of_Week,Browser,Device_Type,Country,Traffic_Source,Landing_Page,Visitors,New_Visitors,Returning_Visitors,Sessions,Page_Views,Bounce_Rate,Avg_Session_Duration_Sec,Conversions,Conversion_Rate,Revenue,Revenue_Per_Visitor
17-03-2026,Tuesday,Chrome,Desktop,UAE,Direct,/products,1373,646,727,1388,2387,0.3107,280.8,230,0.1681,37314.39,27.1773
21-03-2026,Saturday,Chrome,Desktop,France,Direct,/blog,2794,1459,1335,2922,6490,0.4095,729.4,405,0.1453,42562.23,15.2334
24-12-2025,Wednesday,Chrome,Mobile,UK,Paid Search,/home,2497,2222,275,2616,7379,0.7833,86.6,371,0.1486,92333.35,36.9777
06-02-2026,Friday,Chrome,Desktop,Japan,Direct,/about,4251,2092,2159,4520,6481,0.3773,243,645,0.1519,155379.34,36.5512
26-11-2025,Wednesday,Chrome,DESKTOP,USA,Direct,/home,2619,1435,1184,2622,5070,0.2388,250.2,415,0.1588,40526.91,15.4742
20-10-2025,Monday,Safari,Tablet,Germany,Email,/landing-promo,598,278,320,636,2369,0.3298,490.3,103,0.173,17457.47,29.1931
04-03-2026,Wednesday,Chrome,Desktop,USA,Email,/home,712,311,401,757,2936,0.3329,209.8,128,0.18,33292.01,46.7584
12-03-2026,Thursday,Chrome,Desktop,India,Direct,/landing-promo,5732,3455,2277,5825,9635,0.5169,667.2,801,0.1399,79957.62,13.9493
27-11-2025,Thursday,Chrome,Desktop,India,Email,/landing-promo,3184,1680,1504,3449,6149,0.3232,395.8,518,0.1629,46210.1,14.5132
21-12-2025,Sunday,Chrome,Mobile,USA,Social Media,/landing-promo,702,543,159,743,2649,0.604,207.9,46,0.0669,6345.16,9.0387
11-11-2025,Tuesday,Chrome,Desktop,USA,Paid Search,/pricing,4708,3923,785,4871,13211,0.6689,316.1,814,0.173,248263.3,52.7322
12-01-2026,Monday,Chrome,Desktop,India,social media,/products,393,335,58,433,1377,0.4618,142.4,16,0.041,429.32,1.0924
05-03-2026,Thursday,Chrome,,Germany,Social Media,/pricing,2736,2380,356,2779,11026,0.4088,352.4,204,0.0749,14188.85,5.186
23-10-2025,Thursday,Chrome,Desktop,UAE,Direct,/pricing,4307,1883,2424,4949,14261,0.4263,449.7,774,0.1798,125525.67,29.1446
18-03-2026,Wednesday,Chrome,Desktop,India,Organic Search,/blog,3451,2724,727,3911,11804,0.4413,170.1,416,0.1207,8614.55,2.4962
28-12-2025,Sunday,Chrome,DESKTOP,India,Paid Search,/about,4113,3429,684,4343,7640,0.4274,189.8,583,0.1418,17564.01,4.2704
24-10-2025,Friday,Edge,Mobile,UK,Organic Search,/about,879,695,184,1009,2287,0.6419,216.8,112,0.1278,19998.95,22.7519
18-11-2025,Tuesday,Firefox,Desktop,india,Organic Search,/about,4662,3407,1255,4708,15571,0.5145,544,514,0.1103,25163.69,5.3976
12-01-2026,Monday,Chrome,Mobile,India,Direct,/blog,3483,2097,1386,3691,8267,0.5696,119.9,396,0.1139,31718.6,9.1067
10-01-2026,Saturday,Chrome,Desktop,UK,Paid Search,/contact,3057,2587,470,3082,12311,0.5051,234.4,497,0.1626,43650.11,14.2787
11-03-2026,Wednesday,Chrome,Desktop,Germany,Email,/pricing,3028,1591,1437,3376,6673,0.2432,285.5,545,0.18,29689.85,9.8051
17-02-2026,Tuesday,Chrome,Desktop,USA,Organic Search,/about,2748,2041,707,2882,6606,0.3641,177.2,386,0.1406,89048.06,32.4047
26-12-2025,Friday,Chrome,Mobile,UK,Paid Search,/products,4647,4090,557,4714,14638,0.4124,185.1,713,0.1535,0,0
20-02-2026,Friday,Chrome,Desktop,USA,Paid Search,/blog,1024,882,142,1108,3970,0.5709,164.4,168,0.1648,23259.03,22.7139
15-01-2026,Thursday,Safari,Desktop,USA,Organic Search,/blog,566,452,114,630,2496,0.4724,128.6,87,0.1547,23872.25,42.1771
24-11-2025,Monday,Safari,Mobile,France,Social Media,/contact,1496,1165,331,1527,7059,0.7673,204.6,83,0.0561,6251.48,4.1788
08-12-2025,Monday,Chrome,Tablet,France,Social Media,/about,619,466,153,660,2295,0.7457,113.3,28,0.0463,5938.57,9.5938
28-02-2026,Saturday,Firefox,Desktop,USA,Organic Search,/pricing,2874,2252,622,3267,5212,0.4869,128.4,425,0.148,40447.42,14.0736
08-03-2026,Sunday,Safari,Desktop,France,Social Media,/home,1231,1003,228,1298,1551,0.722,435.7,80,0.0654,9746.15,7.9173
18-12-2025,Thursday,Safari,mobile,USA,Social Media,/pricing,2431,2168,263,2514,9485,0.7103,82,190,0.0784,54399.58,22.3774
07-01-2026,Wednesday,Chrome,Desktop,UAE,Direct,/home,4294,2512,1782,4785,14465,0.4506,679,744,0.1733,0,0
20-03-2026,Friday,Safari,Mobile,USA,Email,/pricing,753,423,330,856,1704,,296.9,133,0.1769,24716.74,32.8244
23-03-2026,Monday,Chrome,Desktop,France,Email,/landing-promo,1613,857,756,1631,4635,0.556,178.4,281,0.1748,14629.49,9.0697
15-02-2026,Sunday,Chrome,Desktop,Germany,Email,/landing-promo,1476,643,833,1538,4575,0.4786,248.8,262,0.1779,53657.18,36.3531
25-03-2026,Wednesday,Firefox,Tablet,UAE,Organic Search,/blog,1958,1176,782,2242,5877,0.3342,332.4,290,0.1486,58104.07,29.6752
07-01-2026,Wednesday,Chrome,DESKTOP,UK,Social Media,/products,3276,2890,386,3381,9263,0.6085,300.1,247,0.0756,59410.42,18.135
05-01-2026,Monday,Firefox,Desktop,France,Organic Search,/landing-promo,1966,1255,711,2101,6590,0.5592,400.8,260,0.1326,21302.23,10.8353
21-10-2025,Tuesday,Chrome,Desktop,USA,Organic Search,/landing-promo,2928,2046,882,3112,13127,0.5675,194.6,457,0.1562,115482.55,39.4408
24-12-2025,Wednesday,Chrome,Mobile,Japan,Paid Search,/home,5986,5138,848,6419,8576,0.5258,217.8,909,0.1519,165449.44,27.6394
08-03-2026,Sunday,Firefox,Desktop,USA,Direct,/about,627,401,226,657,2865,0.4377,769.5,105,0.1684,26738.86,42.6457
23-03-2026,Monday,Firefox,Desktop,USA,Organic Search,/home,2892,2172,720,3242,3960,0.2954,557.2,409,0.1417,81946.47,28.3356
23-12-2025,Tuesday,Chrome,Desktop,USA,Paid Search,/contact,6370,4823,1547,6928,16386,0.6945,271.7,1117,0.1755,-2441.59,43.6467
10-03-2026,Tuesday,Firefox,Mobile,USA,Social Media,/landing-promo,2022,1728,294,2174,3978,0.5545,63.5,145,0.0722,12451.44,6.158
09-02-2026,Monday,Safari,Desktop,USA,Direct,/products,1350,624,726,1548,3476,0.2615,732.1,213,0.1585,61331.47,45.4307
21-01-2026,Wednesday,Chrome,Mobile,India,Social Media,/landing-promo,3495,2683,812,3944,15940,0.4987,205.1,139,0.04,12177.75,3.4843
17-10-2025,Friday,Chrome,Desktop,UAE,Direct,/pricing,3386,1545,1841,3772,7751,0.3263,379.5,589,0.1741,138761.64,40.981
20-10-2025,Monday,Safari,Desktop,Germany,Direct,/about,1760,991,769,1768,2215,0.3698,671,258,0.1466,23634.84,13.4289
17-02-2026,Tuesday,Chrome,Mobile,USA,Paid Search,/pricing,539,455,84,602,1989,0.6684,274.1,81,0.1508,7530.75,13.9717
12-10-2025,Sunday,Chrome,Mobile,UAE,Email,/blog,1200,537,663,1312,4526,0.4528,235.5,216,0.18,40793.33,33.9944
16-12-2025,Tuesday,Chrome,Desktop,USA,Social Media,/about,2706,2408,298,2963,7053,0.6938,344.7,227,0.084,55631.52,20.5586
13-02-2026,Friday,Chrome,Mobile,India,Organic Search,/pricing,4902,3272,1630,5014,20703,0.4657,120.1,549,0.112,10052.18,2.0506
26-01-2026,Monday,Chrome,Desktop,Japan,Paid Search,/contact,3231,2512,719,3274,3936,0.5381,573.8,528,0.1637,87067.78,26.9476
26-01-2026,Monday,Chrome,Mobile,India,Social Media,/landing-promo,1048,927,121,1169,104,0.8077,104.3,25,0.0247,1719.72,1.641
04-12-2025,Thursday,Chrome,Tablet,UAE,Organic Search,/landing-promo,5007,3462,1545,5015,21916,0.3058,94.8,712,0.1423,132647.72,26.4925
03-03-2026,Tuesday,Chrome,Desktop,Japan,Social Media,/contact,2812,2423,389,3212,12234,0.3764,396.5,203,0.0725,15503.16,5.5132
07-12-2025,Sunday,Firefox,Desktop,USA,Organic Search,/contact,1336,994,342,1420,2497,0.3743,128.3,199,0.1496,35639.44,26.6762
20-02-2026,Friday,Chrome,Desktop,UAE,Direct,/landing-promo,1722,936,786,1976,4380,0.5428,474.8,289,0.1682,13793.59,8.0102
02-01-2026,Friday,Chrome,Desktop,India,Paid Search,/contact,3240,2624,616,3271,12052,0.626,289.9,421,0.13,49618.83,15.3145
04-12-2025,Thursday,Safari,Mobile,USA,Paid Search,/products,5000,4161,839,5287,18645,0.5099,203.2,867,0.1734,233832.78,46.7666
22-01-2026,Thursday,Chrome,Desktop,canada,Direct,/home,2118,855,1263,2401,5792,0.3225,646.6,304,0.1437,43515.91,20.5458
03-12-2025,Wednesday,Chrome,Mobile,USA,Direct,/blog,1863,1171,692,1918,6818,0.352,148.9,281,0.1513,54480.59,29.2435
20-12-2025,Saturday,Chrome,Desktop,India,Organic Search,/blog,1887,1300,587,1941,5773,0.3565,315.1,197,0.1048,15915.61,8.4343
15-02-2026,Sunday,Chrome,Desktop,USA,Paid Search,/pricing,3948,3493,455,4093,15384,0.5611,318.2,710,0.18,150720.3,38.1764
24-02-2026,Tuesday,Chrome,Desktop,USA,Paid Search,/blog,4247,3377,870,4446,17768,0.6037,450.5,764,0.18,140840.71,33.1624
10-02-2026,Tuesday,Chrome,Mobile,Canada,Social Media,/blog,1736,1341,395,1839,6940,0.489,184.2,96,0.0554,25052.68,14.4313
04-11-2025,Tuesday,Chrome,Mobile,Canada,Direct,/home,3446,1595,1851,3958,7362,0.3027,201,499,0.145,100532.56,29.1737
13-01-2026,Tuesday,Chrome,Desktop,India,Direct,/about,4510,2482,2028,4733,20853,0.4962,465,570,0.1266,53360.25,11.8315
14-03-2026,Saturday,Safari,Desktop,USA,Paid Search,/products,2764,2250,514,2974,9894,0.4447,311.7,482,0.1744,72017.04,26.0554
09-12-2025,Tuesday,Safari,Desktop,France,Direct,/products,1340,713,627,1440,4284,0.2808,777.1,177,0.1322,29798.84,22.2379
16-11-2025,Sunday,Safari,Desktop,India,Paid Search,/contact,2212,1941,271,2406,8730,0.6718,261.2,276,0.1249,10588.67,4.7869
03-01-2026,Saturday,Chrome,Desktop,UAE,Referral,/blog,2078,1831,247,2100,2712,0.5342,568.8,288,0.1388,64322.57,30.9541
03-01-2026,Saturday,Chrome,Tablet,USA,Organic Search,/products,2417,1865,552,2716,11489,0.4355,95.2,326,0.1349,93028.35,38.4892
07-03-2026,Saturday,Safari,Desktop,France,Organic Search,/blog,936,647,289,1040,2117,0.3303,183.4,130,0.1394,28638.79,30.597
07-01-2026,Wednesday,Safari,Desktop,USA,Organic Search,/contact,3963,2934,1029,4467,16122,0.378,424.3,664,0.1677,199807.73,50.4183
12-03-2026,Thursday,Safari,,UK,Social Media,/products,2765,2090,675,2812,5693,0.6384,149.4,149,0.0542,13632.56,4.9304
22-01-2026,Thursday,Safari,Desktop,India,Organic Search,/blog,955,730,225,1076,4428,0.3824,597.6,101,0.1068,3474.52,3.6382
21-10-2025,Tuesday,Chrome,Mobile,Germany,Organic Search,/contact,3900,3085,815,4470,14885,0.5528,185.3,520,0.1334,129714.89,33.2602
11-01-2026,Sunday,Chrome,Desktop,UK,Paid Search,/home,1442,1105,337,1573,2477,0.6075,138.6,225,0.1566,53923.28,37.3948
18-12-2025,Thursday,Chrome,Desktop,USA,Organic Search,/home,3032,2064,968,3309,11586,0.4443,322,487,0.1608,94930.56,31.3096
29-11-2025,Saturday,Chrome,Desktop,USA,Direct,/pricing,2804,1786,1018,3175,8060,0.4153,394.4,473,0.169,134585.73,47.9978
10-07-2025,Tuesday,Chrome,Tablet,India,Social Media,/pricing,1321,1014,307,1431,2634,0.6009,184.1,35,0.027,3619.7,2.7401
04-02-2026,Wednesday,Chrome,Desktop,Japan,Organic Search,/pricing,2097,1391,706,2361,8708,0.4787,514.4,308,0.1472,39530.96,18.8512
05-01-2026,Monday,Chrome,Desktop,India,Paid Search,/home,4252,3454,798,4298,11484,0.5115,567.1,567,0.1335,33728.2,7.9323
18-03-2026,Wednesday,Chrome,Desktop,UK,Organic Search,/pricing,4966,3354,1612,5156,15121,0.4755,305.3,752,0.1516,133335.79,26.8497
11-01-2026,Sunday,Safari,Mobile,France,Organic Search,/contact,3702,2746,956,4221,13929,0.5631,204.2,469,0.1269,104218.7,28.152
07-10-2025,Tuesday,Chrome,Desktop,Germany,Organic Search,/pricing,445,340,105,485,1065,0.5826,283.6,64,0.146,3119.75,7.0107
26-02-2026,Thursday,Chrome,Mobile,USA,Organic Search,/products,5206,3276,1930,5528,9266,0.3975,296.8,792,0.1523,178650.06,34.3162
15-02-2026,Sunday,Chrome,Desktop,Japan,Direct,/home,1432,810,622,1506,2040,0.3087,226.5,216,0.1509,11815.28,8.2509
12-01-2026,Monday,Chrome,Desktop,USA,Organic Search,/pricing,1607,1064,543,1676,3972,0.6287,448.5,247,0.1543,52930.36,32.9374
11-12-2025,Thursday,Chrome,Mobile,UAE,Direct,/landing-promo,1655,1032,623,1889,5649,0.445,286.3,234,0.1416,44778.46,27.0565
24-10-2025,Friday,Chrome,Mobile,Canada,Direct,/landing-promo,2869,1640,1229,3079,9377,0.4729,370.7,411,0.1436,73782.79,25.7172
23-03-2026,Monday,Safari,Desktop,Canada,Organic Search,/about,1488,1114,374,1511,372,0.5959,446.9,200,0.1347,54757.04,36.7991
22-01-2026,Thursday,Safari,Desktop,France,Paid Search,/about,1651,1303,348,1658,2208,2.4615,193.5,259,0.1574,31880.98,19.3101
28-11-2025,Friday,Chrome,MOBILE,Germany,Paid Search,/blog,2106,1800,306,2204,9625,0.7535,110.6,316,0.1504,33514.54,15.9138
28-01-2026,Wednesday,Safari,Desktop,USA,Direct,/products,1736,850,886,1883,2974,0.3369,726.2,273,0.1574,63145.54,36.3742
08-03-2026,Sunday,Chrome,Desktop,Japan,Organic Search,/about,3011,2166,845,3402,10557,0.6036,338,453,0.1506,48980.19,16.2671
07-03-2026,Saturday,Safari,Desktop,Germany,Organic Search,/home,2235,1448,787,2244,3199,0.3539,352.9,290,0.1302,73841.77,33.0388
22-12-2025,Monday,Firefox,Desktop,Japan,Organic Search,/products,2537,1655,882,2670,7668,0.5008,510.4,352,0.1391,18039.1,7.1104
05-12-2025,Friday,Safari,,India,Organic Search,/blog,4106,2847,1259,4430,12114,0.3846,218,434,0.1058,44274.53,10.7829
17-10-2025,Friday,Safari,tab,Canada,Organic Search,/about,4354,3436,918,4635,16267,0.5436,227.6,594,0.1366,82752.17,19.006
25-10-2025,Saturday,Chrome,Desktop,France,Paid Search,/landing-promo,1822,1470,352,1961,3012,0.4722,351.1,261,0.1437,10185.69,5.5904
10-02-2026,Tuesday,Chrome,desktop,France,Direct,/pricing,776,423,353,844,1366,0.4797,492.8,112,0.1453,10469.41,13.4915
19-03-2026,Thursday,Chrome,Mobile,France,Organic Search,/contact,2312,1789,523,2408,10920,0.5932,262.4,274,0.1188,59018.66,25.5271
05-01-2026,Monday,Chrome,Mobile,USA,Organic Search,/about,2184,1432,752,2186,7276,0.6971,173.5,295,0.1352,36789.81,16.8452
16-03-2026,Monday,Chrome,Desktop,India,Social Media,/about,2441,2155,286,2538,3067,0.4107,258.9,76,0.0313,3952.37,1.6192
31-12-2025,Wednesday,Chrome,Desktop,Germany,Paid Search,/products,1727,1471,256,1931,8245,0.5976,581.6,283,0.1642,17341.9,10.0416
09-12-2025,Tuesday,Firefox,Tablet,USA,Organic Search,/home,2279,1608,671,2475,6973,0.4166,366.8,297,0.1307,48264.48,21.1779
26-02-2026,Thursday,Chrome,Mobile,UK,Organic Search,/pricing,2700,2024,676,2997,11253,0.545,291.9,364,0.1351,20516.14,7.5986
25-03-2026,Wednesday,Firefox,Mobile,India,Direct,/pricing,1007,414,593,1020,4811,0.6577,254.3,103,0.1031,4821.01,4.7875
12-14-2025,Sunday,Chrome,Mobile,France,Organic Search,/home,323,215,108,329,888,0.5245,187.5,37,0.1171,6153.95,19.0525
19-10-2025,Sunday,Chrome,Mobile,UAE,Paid Search,/about,3650,2765,885,3708,13291,0.3837,194.1,652,0.1787,100111.54,27.4278
01-10-2025,Wednesday,Chrome,Desktop,UK,Paid Search,/home,5893,4794,1099,6202,28086,0.4203,161.4,1021,0.1733,75648.94,12.8371
24-11-2025,Monday,Chrome,Desktop,USA,Direct,/contact,2572,1650,922,2675,9680,0.6006,500.4,387,0.1508,60841.43,23.6553
24-10-2025,Friday,Safari,Mobile,Germany,Organic Search,/blog,3790,2994,796,4237,5992,0.5834,281,519,0.1372,90436.93,23.862
30-09-2025,Tuesday,Chrome,Mobile,France,Direct,/home,5448,3361,2087,5494,16432,0.3264,98.8,801,0.1472,104187.58,19.124
08-03-2026,Sunday,Firefox,Desktop,USA,Organic Search,/blog,929,637,292,1034,1624,0.6334,130.4,137,0.1475,21110.24,22.7236
02-10-2025,Thursday,Safari,Desktop,UK,Direct,/contact,830,396,434,908,1089,0.3116,365.8,117,0.141,14807.56,17.8404
23-10-2025,Thursday,Chrome,Desktop,Japan,Organic Search,/contact,2211,1608,603,2364,6312,0.5234,306.4,329,0.149,59649.46,26.9785
23-02-2026,Monday,Safari,Desktop,UK,Social Media,/blog,798,653,145,811,1521,0.3934,185.1,51,1.8181,9044.46,11.3339
01-11-2025,Saturday,Safari,Desktop,USA,Organic Search,/blog,411,251,160,471,1007,0.601,424.1,64,0.1561,15565.31,37.8718
12-01-2026,Monday,Chrome,Tablet,India,Paid Search,/blog,5904,4673,1231,6220,8330,0.6042,146.1,781,0.1323,55384.28,9.3808
18-03-2026,Wednesday,Chrome,Mobile,USA,Direct,/pricing,3264,2054,1210,3621,7699,0.3735,147.2,526,0.1612,130678.76,40.0364
04-10-2025,Saturday,Safari,Desktop,India,Social Media,/landing-promo,1452,1300,152,1599,4405,0.6975,229.3,68,0.0475,5470.22,3.7674
25-02-2026,Wednesday,Chrome,Mobile,India,Direct,/blog,756,438,318,844,3526,0.4838,237.4,79,0.1053,8186.13,10.8282
22-10-2025,Wednesday,Safari,Desktop,USA,Social Media,/pricing,3430,2673,757,3839,6705,0.6206,219.6,304,0.0887,31875.84,9.2932
26-10-2025,Sunday,Safari,,India,Social Media,/products,607,461,146,643,823,0.6548,372.2,27,0.0454,1007.49,1.6598
06-03-2026,Friday,Firefox,Desktop,Canada,Paid Search,/products,3770,3242,528,4232,11790,0.6976,316.6,676,0.1795,37954,10.0674
25-11-2025,Tuesday,Chrome,Mobile,UK,Email,/landing-promo,2184,942,1242,2436,8669,0.5076,339.4,375,0.1721,23958.17,10.9699
15-11-2025,Saturday,Firefox,Desktop,USA,Social Media,/blog,1257,1023,234,1295,3005,0.4059,263.5,109,0.087,27679.48,22.0203
27-11-2025,Thursday,Safari,Mobile,Japan,Direct,/contact,1248,688,560,1314,3363,0.4072,73.7,181,0.1456,27677.07,22.1771
06-11-2025,Thursday,Chrome,Mobile,Germany,Organic Search,/home,3840,2334,1506,3960,15057,0.4995,213.8,537,0.1401,106288.76,27.6794
30-09-2025,Tuesday,Chrome,Desktop,Germany,Organic Search,/pricing,2608,1798,810,2849,5293,0.4882,248,382,0.1468,57138.12,21.9088
02-12-2025,Tuesday,Chrome,Desktop,USA,Social Media,/about,1785,1530,255,1959,5848,0.5754,443.2,136,0.0765,35222.76,19.7326
17-01-2026,Saturday,Chrome,Desktop,Germany,Referral,/about,1550,1350,200,1660,3030,0.2635,195.1,188,0.1213,38484.19,24.8285
05-01-2026,Monday,Firefox,Mobile,UK,Organic Search,/products,1008,631,377,1153,3713,0.4758,165.3,137,0.1368,10877.57,10.7912
29-10-2025,Wednesday,Safari,Desktop,Canada,Organic Search,/contact,440,326,114,443,921,0.6383,554.2,61,0.1407,8944.52,20.3285
03-02-2026,Tuesday,Chrome,Desktop,India,Social Media,/landing-promo,1276,970,306,1338,1543,0.465,154,57,0.0449,5255.88,4.119
01-11-2025,Saturday,Firefox,Tablet,Canada,Email,/pricing,300,120,180,319,1399,0.4948,541.8,51,0.1716,12634.55,42.1152
05-12-2025,Friday,Chrome,Desktop,Germany,Organic Search,/about,532,340,192,542,2463,0.6274,528.4,79,0.149,7861.44,14.7771
24-03-2026,Tuesday,Chrome,Desktop,India,Organic Search,/blog,4602,2846,1756,5216,21812,0.538,180.5,516,0.1123,44401.46,9.6483
05-01-2026,Monday,Firefox,Desktop,India,Social Media,/products,3458,2999,459,3818,10385,0.4101,413.6,151,0.0439,7297.74,2.1104
21-01-2026,Wednesday,Chrome,Mobile,USA,Direct,/products,4364,2449,1915,4662,20368,0.3838,96.2,738,0.1692,110789.29,25.3871
24-03-2026,Tuesday,Chrome,Desktop,India,Organic Search,/about,5341,3562,1779,5424,7216,0.2616,568.6,605,0.1133,47082.52,8.8153
07-10-2025,Tuesday,Chrome,Mobile,India,Organic Search,/landing-promo,5414,4039,1375,5994,7821,0.6458,205.9,541,0.1001,50710.29,9.3665
26-11-2025,Wednesday,Chrome,Desktop,USA,Referral,/home,2269,1904,365,2540,7764,0.4834,304.7,310,0.137,87341.62,38.4934
12-10-2025,Sunday,Firefox,Desktop,UAE,Social Media,/about,1343,1143,200,1446,3662,0.5816,448.5,99,0.0744,11551.28,8.6011
29-01-2026,Thursday,Safari,Desktop,USA,Social Media,/landing-promo,4234,3796,438,4425,7990,0.5454,276.4,352,0.0833,97720.48,23.0799
27-10-2025,Monday,Chrome,Desktop,USA,organic,/about,4549,3476,1073,4552,5567,0.3897,456.8,726,0.1598,61956.03,13.6197
18-03-2026,Wednesday,Safari,Desktop,India,Social Media,/home,418,362,56,480,1191,0.7584,144.2,14,0.0353,1516.85,3.6288
04-12-2025,Thursday,Firefox,Mobile,USA,Organic Search,/home,5009,3970,1039,5619,17400,0.57,99.3,727,0.1452,151895.05,30.3244
15-03-2026,Sunday,Chrome,Mobile,India,Paid Search,/products,958,839,119,1006,2531,0.6251,225.2,123,0.1293,2879.49,3.0057
06-10-2025,Monday,Safari,Desktop,Japan,Direct,/contact,858,361,497,858,2129,0.5357,477.1,128,0.1502,9832.83,11.4602
19-02-2026,Thursday,Chrome,Desktop,Germany,Organic Search,/products,3026,1955,1071,3228,9735,0.3666,248.3,433,0.1434,54316.15,17.9498
31-10-2025,Friday,Safari,Desktop,Germany,Social Media,/contact,3690,2963,727,3843,15134,0.5882,172.5,274,0.0744,38786.46,10.5112
24-12-2025,Wednesday,Chrome,Tablet,UAE,Organic Search,/pricing,4313,2624,1689,4721,20451,0.6496,84.6,626,0.1452,0,0
06-12-2025,Saturday,Firefox,Tablet,UK,Social Media,/landing-promo,611,545,66,696,1471,0.5941,165.5,35,0.0577,1820.88,2.9802
30-12-2025,Tuesday,Safari,Desktop,UAE,Organic Search,/home,569,347,222,599,1795,0.6425,135.4,87,0.154,7077.7,12.4388
23-11-2025,Sunday,Firefox,Mobile,India,Social Media,/products,1895,1533,362,1996,5431,0.5498,76.6,69,0.0368,2135.87,1.1271
08-11-2025,Saturday,,Desktop,France,Direct,/blog,2971,1362,1609,3371,5497,0.6142,122.3,386,0.1302,53018.97,17.8455
06-11-2025,Thursday,Chrome,Desktop,Canada,Paid Search,/landing-promo,1118,849,269,1162,3172,0.419,531.8,173,0.1553,34224.51,30.6123
08-01-2026,Thursday,Safari,Desktop,France,Direct,/pricing,4418,2856,1562,4714,10106,0.2751,728.9,695,0.1574,59562.27,13.4817
29-09-2025,Monday,Edge,Desktop,UK,Email,/landing-promo,1330,595,735,1392,4726,0.563,513,239,0.18,30516.44,22.9447
31-10-2025,Friday,Chrome,Mobile,Japan,Direct,/pricing,3236,1406,1830,3580,11857,0.4677,122.2,492,0.1523,60205.52,18.6049
13-12-2025,Saturday,Chrome,Desktop,USA,Paid Search,/home,2018,1577,441,2068,4779,0.4404,177.4,323,0.1602,85132.57,42.1866
20-11-2025,Thursday,Safari,Desktop,India,Social Media,/home,1273,1094,179,1365,3177,0.579,424.2,43,0.0344,2978.16,2.3395
19-02-2026,Thursday,Chrome,Mobile,Japan,Paid Search,/home,1693,1329,364,1894,5629,0.7804,75,249,0.1472,52337.65,30.9141
20-02-2026,Friday,Firefox,Mobile,Germany,Organic Search,/products,1437,1148,289,1643,2600,0.671,297.4,187,0.1305,42297.61,29.4347
17-11-2025,Monday,Chrome,MOBILE,USA,Direct,/home,1079,530,549,1111,2749,0.2938,279.4,153,0.1418,11861.02,10.9926
26-10-2025,Sunday,Chrome,Desktop,India,Email,/contact,1189,522,667,1279,4688,0.2426,532.7,178,0.1502,8260.57,6.9475
17-03-2026,Tuesday,Chrome,Mobile,Japan,Paid Search,/blog,4918,3943,975,4918,15602,0.5063,192.9,783,0.1593,62657.88,12.7405
18-12-2025,Thursday,Chrome,Desktop,UAE,Direct,/blog,5331,3408,1923,6129,12413,0.3061,507.6,890,0.1671,159279.57,29.878
22-11-2025,Saturday,Chrome,Tablet,India,Social Media,/contact,734,635,99,803,2695,0.6345,205.1,20,0.0281,986.79,1.3444
10-03-2026,Tuesday,Chrome,Mobile,USA,Organic Search,/pricing,4517,2908,1609,4549,17798,0.5618,47.2,703,0.1558,165898.45,36.7276
12-10-2025,Sunday,Chrome,Mobile,,Direct,/landing-promo,2981,1833,1148,3093,6345,0.6097,222.4,303,0.1018,7216.85,2.4209
07-03-2026,Saturday,Chrome,Mobile,Japan,Organic Search,/about,398,261,137,408,787,0.4586,228.6,51,0.1292,10683.71,26.8435
12-03-2026,Thursday,Safari,Desktop,India,Organic Search,/blog,623,486,137,628,2719,0.4829,447.7,62,0.1,1124.57,1.8051
09-01-2026,Friday,Chrome,Mobile,India,Organic Search,/contact,3558,2396,1162,3571,9644,0.3716,297.4,384,0.108,0,0
12-01-2026,Monday,Chrome,Desktop,USA,Paid search,/products,5524,4353,1171,5621,23796,0.4151,347.2,994,0.18,318548.1,57.6662
